ID,BULLETIN NUM,DATE,TIME,LAT,LON,DEPTH,MAGNITUDE,MAG TYPE,STATIONS,PHASES,FE REGION,STATUS,NETWORK,INTENSITY,TIMEZONE,ERZ,ERH,RMS,GAP,QUALITY,SOURCE,PRSN ID,datetime,time_id
20200101084501,00,2020-01-01,08:45:01.760,19.2220,-66.9098,31,0.00,Md,3,3,23,PRELIMINAR,RSPR,I,UTC,7.32,3.99,0.03,351,B,DN,0,2020-01-01 08:45:01.760000+00:00,20200101084501
20200101084533,00,2020-01-01,08:45:33.400,19.2778,-67.1450,39,2.95,Md,3,3,22,PRELIMINAR,RSPR,I,UTC,13.73,12.14,0.18,357,C,DN,0,2020-01-01 08:45:33.400000+00:00,20200101084533
20200101084729,00,2020-01-01,08:47:29.640,19.1848,-68.0716,28,3.16,Md,8,8,20,PRELIMINAR,RSPR,I,UTC,30.52,3.74,0.42,331,C,DN,0,2020-01-01 08:47:29.640000+00:00,20200101084729
20200101084855,00,2020-01-01,08:48:55.660,18.2115,-66.7203,20,0.00,Md,3,3,1,PRELIMINAR,RSPR,I,UTC,28.87,3.44,0.34,328,C,DN,0,2020-01-01 08:48:55.660000+00:00,20200101084855
20200101084931,00,2020-01-01,08:49:31.440,19.2480,-67.9223,28,3.02,Md,9,9,20,PRELIMINAR,RSPR,I,UTC,28.37,2.99,0.38,325,C,DN,0,2020-01-01 08:49:31.440000+00:00,20200101084931
20200101085053,00,2020-01-01,08:50:53.270,19.2790,-67.7665,40,2.94,Md,3,3,20,PRELIMINAR,RSPR,I,UTC,26.06,4.00,0.30,332,C,DN,0,2020-01-01 08:50:53.270000+00:00,20200101085053
20200101085306,00,2020-01-01,08:53:06.790,19.2550,-67.1656,23,2.63,Md,3,3,22,PRELIMINAR,RSPR,I,UTC,18.36,15.84,0.23,357,D,DN,0,2020-01-01 08:53:06.790000+00:00,20200101085306
20200101085856,00,2020-01-01,08:58:56.780,19.3266,-67.1881,30,2.70,Md,3,3,22,PRELIMINAR,RSPR,I,UTC,20.64,19.16,0.24,358,D,DN,0,2020-01-01 08:58:56.780000+00:00,20200101085856
20200101090149,00,2020-01-01,09:01:49.640,19.1286,-67.8700,30,2.86,Md,6,6,20,PRELIMINAR,RSPR,I,UTC,30.65,5.64,0.46,333,C,DN,0,2020-01-01 09:01:49.640000+00:00,20200101090149
20200101090515,00,2020-01-01,09:05:13.930,17.9051,-66.8630,5,2.81,Md,14,14,10,PRELIMINAR,RSPR,I,UTC,0.41,0.78,0.15,215,B,DN,0,2020-01-01 09:05:13.930000+00:00,20200101090513
20200101091024,00,2020-01-01,09:10:24.250,17.9186,-66.8506,8,1.95,Md,6,6,10,PRELIMINAR,RSPR,I,UTC,0.99,0.80,0.20,224,C,DN,0,2020-01-01 09:10:24.250000+00:00,20200101091024
20200101091226,00,2020-01-01,09:12:26.440,19.1318,-68.0741,37,3.17,Md,14,14,20,PRELIMINAR,RSPR,I,UTC,16.87,2.51,0.36,331,C,DN,0,2020-01-01 09:12:26.440000+00:00,20200101091226
20200101091452,00,2020-01-01,09:14:52.680,19.2153,-67.6546,43,3.02,Md,5,5,20,PRELIMINAR,RSPR,I,UTC,19.07,4.38,0.31,339,C,DN,0,2020-01-01 09:14:52.680000+00:00,20200101091452
20200101092201,00,2020-01-01,09:22:01.440,17.8920,-66.5926,9,1.90,Md,4,4,10,PRELIMINAR,RSPR,I,UTC,1.83,0.82,0.15,211,B,DN,0,2020-01-01 09:22:01.440000+00:00,20200101092201
20200101092423,00,2020-01-01,09:24:23.060,19.2558,-67.6065,10,2.64,Md,6,6,22,PRELIMINAR,RSPR,I,UTC,31.61,4.88,0.57,329,D,DN,0,2020-01-01 09:24:23.060000+00:00,20200101092423
20200101092506,00,2020-01-01,09:25:06.130,19.0918,-67.5690,10,0.00,Md,7,7,22,PRELIMINAR,RSPR,I,UTC,31.61,5.68,0.56,336,D,DN,0,2020-01-01 09:25:06.130000+00:00,20200101092506
20200101092601,00,2020-01-01,09:26:01.580,19.1613,-67.7815,30,2.80,Md,12,12,20,PRELIMINAR,RSPR,I,UTC,29.87,2.93,0.47,327,C,DN,0,2020-01-01 09:26:01.580000+00:00,20200101092601
20200101093542,00,2020-01-01,09:35:42.950,19.2018,-67.6015,41,2.47,Md,6,6,22,PRELIMINAR,RSPR,I,UTC,29.82,5.17,0.49,328,C,DN,0,2020-01-01 09:35:42.950000+00:00,20200101093542
20200101093651,00,2020-01-01,09:36:51.580,19.1433,-67.7958,29,2.84,Md,3,3,20,PRELIMINAR,RSPR,I,UTC,14.55,3.42,0.16,339,C,DN,0,2020-01-01 09:36:51.580000+00:00,20200101093651
20200101095835,00,2020-01-01,09:58:35.930,19.1913,-67.5678,10,2.60,Md,4,4,22,PRELIMINAR,RSPR,I,UTC,31.61,2.28,0.21,328,C,DN,0,2020-01-01 09:58:35.930000+00:00,20200101095835
20200101095836,00,2020-01-01,09:58:36.270,18.9166,-67.6616,10,2.63,Md,3,3,22,PRELIMINAR,RSPR,I,UTC,31.61,2.81,0.29,329,C,DN,0,2020-01-01 09:58:36.270000+00:00,20200101095836
20200101095929,00,2020-01-01,09:59:29.920,17.8858,-66.8363,7,2.45,Md,12,12,10,PRELIMINAR,RSPR,I,UTC,0.55,0.91,0.22,223,C,DN,0,2020-01-01 09:59:29.920000+00:00,20200101095929
20200101100212,00,2020-01-01,10:02:12.990,19.3395,-67.0110,46,2.59,Md,3,3,14,PRELIMINAR,RSPR,I,UTC,9.37,8.58,0.13,357,C,DN,0,2020-01-01 10:02:12.990000+00:00,20200101100212
20200101100453,00,2020-01-01,10:04:53.640,17.9226,-66.9061,6,0.00,Md,5,5,2,PRELIMINAR,RSPR,I,UTC,1.11,1.76,0.32,223,C,DN,0,2020-01-01 10:04:53.640000+00:00,20200101100453
20200101100635,00,2020-01-01,10:06:35.190,19.3381,-67.7126,39,3.15,Md,7,7,14,PRELIMINAR,RSPR,I,UTC,25.13,5.43,0.41,341,C,DN,0,2020-01-01 10:06:35.190000+00:00,20200101100635
20200101101917,00,2020-01-01,10:19:17.330,19.0338,-67.4761,11,2.86,Md,6,6,22,PRELIMINAR,RSPR,I,UTC,11.20,6.86,0.68,322,D,DN,0,2020-01-01 10:19:17.330000+00:00,20200101101917
20200101102028,00,2020-01-01,10:20:28.720,18.8586,-67.0230,10,0.00,Md,3,3,12,PRELIMINAR,RSPR,I,UTC,31.61,2.76,0.29,319,C,DN,0,2020-01-01 10:20:28.720000+00:00,20200101102028
20200101102029,00,2020-01-01,10:20:29.580,17.5733,-68.6895,49,3.51,Md,5,5,15,PRELIMINAR,RSPR,I,UTC,8.74,3.45,0.10,350,B,DN,0,2020-01-01 10:20:29.580000+00:00,20200101102029
20200101102218,00,2020-01-01,10:22:18.880,19.1796,-67.6161,63,3.06,Md,6,6,22,PRELIMINAR,RSPR,I,UTC,24.08,9.26,0.86,328,D,DN,0,2020-01-01 10:22:18.880000+00:00,20200101102218
20200101102338,00,2020-01-01,10:23:38.310,19.0416,-67.4988,10,2.58,Md,5,5,22,PRELIMINAR,RSPR,I,UTC,31.61,6.99,0.61,339,D,DN,0,2020-01-01 10:23:38.310000+00:00,20200101102338
20200101102501,00,2020-01-01,10:25:01.830,17.8861,-66.8791,5,1.63,Md,4,4,10,PRELIMINAR,RSPR,I,UTC,0.40,1.09,0.02,298,B,DN,0,2020-01-01 10:25:01.830000+00:00,20200101102501
20200101102940,00,2020-01-01,10:29:40.490,19.1625,-67.1446,25,2.48,Md,3,3,22,PRELIMINAR,RSPR,I,UTC,10.75,9.80,0.15,358,C,DN,0,2020-01-01 10:29:40.490000+00:00,20200101102940
20200101103310,00,2020-01-01,10:33:10.230,17.8546,-66.9076,8,2.08,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,10.40,1.31,0.09,336,C,DN,0,2020-01-01 10:33:10.230000+00:00,20200101103310
20200101104448,00,2020-01-01,10:44:48.750,18.9311,-67.6290,31,2.57,Md,6,6,22,PRELIMINAR,RSPR,I,UTC,21.20,2.89,0.33,325,C,DN,0,2020-01-01 10:44:48.750000+00:00,20200101104448
20200101104613,00,2020-01-01,10:46:15.590,17.9076,-66.8476,7,2.89,Md,14,14,10,PRELIMINAR,RSPR,I,UTC,0.33,0.77,0.14,217,B,DN,0,2020-01-01 10:46:15.590000+00:00,20200101104615
20200101104835,00,2020-01-01,10:48:35.010,18.9820,-67.8006,10,2.94,Md,9,9,20,PRELIMINAR,RSPR,I,UTC,31.61,3.72,0.66,321,D,DN,0,2020-01-01 10:48:35.010000+00:00,20200101104835
20200101104948,00,2020-01-01,10:49:48.500,18.0276,-66.8196,3,1.71,Md,3,3,2,PRELIMINAR,RSPR,I,UTC,8.91,1.85,0.06,322,B,DN,0,2020-01-01 10:49:48.500000+00:00,20200101104948
20200101105038,00,2020-01-01,10:50:38.630,17.9186,-66.9078,7,2.13,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.31,0.70,0.09,226,B,DN,0,2020-01-01 10:50:38.630000+00:00,20200101105038
20200101105159,00,2020-01-01,10:51:59.080,17.9070,-66.9225,8,0.00,Md,5,5,10,PRELIMINAR,RSPR,I,UTC,2.73,1.41,0.14,234,B,DN,0,2020-01-01 10:51:59.080000+00:00,20200101105159
20200101105448,00,2020-01-01,10:54:48.160,17.9215,-66.9146,7,1.65,Md,3,3,2,PRELIMINAR,RSPR,I,UTC,0.66,2.54,0.15,260,B,DN,0,2020-01-01 10:54:48.160000+00:00,20200101105448
20200101105532,00,2020-01-01,10:55:32.540,17.9051,-66.9098,11,2.11,Md,6,6,10,PRELIMINAR,RSPR,I,UTC,1.64,0.97,0.16,233,C,DN,0,2020-01-01 10:55:32.540000+00:00,20200101105532
20200101105948,02,2020-01-01,10:59:48.750,17.9390,-66.8426,7,3.64,Md,15,15,2,ACTUALIZADA,RSPR,III,UTC,0.48,0.75,0.19,203,C,DN,0,2020-01-01 10:59:48.750000+00:00,20200101105948
20200101110654,00,2020-01-01,11:07:32.060,17.8908,-66.8391,6,2.84,Md,13,13,10,PRELIMINAR,RSPR,I,UTC,0.41,0.81,0.15,221,B,DN,0,2020-01-01 11:07:32.060000+00:00,20200101110732
20200101112139,00,2020-01-01,11:21:39.310,17.9285,-66.8513,8,2.21,Md,8,8,10,PRELIMINAR,RSPR,I,UTC,0.70,0.91,0.15,220,B,DN,0,2020-01-01 11:21:39.310000+00:00,20200101112139
20200101112553,00,2020-01-01,11:25:53.730,17.9055,-66.8490,7,2.22,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.27,0.58,0.08,228,B,DN,0,2020-01-01 11:25:53.730000+00:00,20200101112553
20200101113557,00,2020-01-01,11:35:57.990,17.9340,-66.8758,7,1.29,Md,5,5,2,PRELIMINAR,RSPR,I,UTC,0.41,1.19,0.13,268,B,DN,0,2020-01-01 11:35:57.990000+00:00,20200101113557
20200101114009,00,2020-01-01,11:40:09.040,17.9023,-66.9331,7,1.89,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,0.38,1.13,0.04,330,B,DN,0,2020-01-01 11:40:09.040000+00:00,20200101114009
20200101114652,00,2020-01-01,11:46:52.160,17.8993,-66.8948,4,1.26,Md,5,5,10,PRELIMINAR,RSPR,I,UTC,0.54,0.97,0.09,235,B,DN,0,2020-01-01 11:46:52.160000+00:00,20200101114652
20200101114721,00,2020-01-01,11:47:21.290,17.9148,-66.9121,8,1.82,Md,6,6,10,PRELIMINAR,RSPR,I,UTC,1.15,0.86,0.07,228,B,DN,0,2020-01-01 11:47:21.290000+00:00,20200101114721
20200101115848,00,2020-01-01,11:58:48.470,17.8991,-66.8685,6,2.30,Md,8,8,10,PRELIMINAR,RSPR,I,UTC,0.31,0.78,0.05,233,B,DN,0,2020-01-01 11:58:48.470000+00:00,20200101115848
20200101120644,00,2020-01-01,12:06:44.550,17.9118,-66.8356,11,1.49,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,5.97,1.85,0.10,329,B,DN,0,2020-01-01 12:06:44.550000+00:00,20200101120644
20200101120726,00,2020-01-01,12:07:26.580,17.9120,-66.8796,6,2.85,Md,14,14,10,PRELIMINAR,RSPR,I,UTC,0.26,0.59,0.10,218,B,DN,0,2020-01-01 12:07:26.580000+00:00,20200101120726
20200101121234,00,2020-01-01,12:12:34.380,19.3405,-67.1605,38,0.00,Md,3,3,14,PRELIMINAR,RSPR,I,UTC,12.73,12.61,0.21,358,C,DN,0,2020-01-01 12:12:34.380000+00:00,20200101121234
20200101123600,00,2020-01-01,12:36:00.330,17.8896,-66.8566,6,2.14,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,0.50,1.26,0.17,308,C,DN,0,2020-01-01 12:36:00.330000+00:00,20200101123600
20200101124725,00,2020-01-01,12:47:25.990,19.3058,-67.7510,12,0.00,Md,8,8,20,PRELIMINAR,RSPR,I,UTC,30.84,21.97,0.46,332,D,DN,0,2020-01-01 12:47:25.990000+00:00,20200101124725
20200101124828,00,2020-01-01,12:48:27.930,18.9801,-67.8251,13,3.21,Md,14,14,20,PRELIMINAR,RSPR,I,UTC,23.66,16.77,0.46,320,D,DN,0,2020-01-01 12:48:27.930000+00:00,20200101124827
20200101125254,00,2020-01-01,12:52:54.790,17.9496,-66.9028,4,2.39,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,3.87,2.11,0.26,208,C,DN,0,2020-01-01 12:52:54.790000+00:00,20200101125254
20200101125853,00,2020-01-01,12:58:53.480,19.3335,-67.1420,26,2.93,Md,4,4,22,PRELIMINAR,RSPR,I,UTC,14.80,17.50,0.28,358,D,DN,0,2020-01-01 12:58:53.480000+00:00,20200101125853
20200101130351,00,2020-01-01,13:03:51.080,19.3188,-67.7775,36,2.97,Md,7,7,14,PRELIMINAR,RSPR,I,UTC,28.38,4.65,0.43,332,C,DN,0,2020-01-01 13:03:51.080000+00:00,20200101130351
20200101130553,00,2020-01-01,13:05:53.750,17.9476,-66.8435,8,1.85,Md,3,3,2,PRELIMINAR,RSPR,I,UTC,1.31,3.40,0.04,328,B,DN,0,2020-01-01 13:05:53.750000+00:00,20200101130553
20200101131114,00,2020-01-01,13:11:15.540,19.2493,-67.7675,38,3.23,Md,14,14,20,PRELIMINAR,RSPR,I,UTC,30.63,4.41,0.75,318,D,DN,0,2020-01-01 13:11:15.540000+00:00,20200101131115
20200101131621,00,2020-01-01,13:16:21.640,17.7943,-66.5703,14,2.26,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,21.31,3.97,0.24,344,C,DN,0,2020-01-01 13:16:21.640000+00:00,20200101131621
20200101131721,00,2020-01-01,13:17:21.050,17.8761,-66.8911,8,1.62,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,13.04,1.58,0.13,333,C,DN,0,2020-01-01 13:17:21.050000+00:00,20200101131721
20200101132016,00,2020-01-01,13:20:16.130,19.2726,-67.9438,38,2.74,Md,7,7,20,PRELIMINAR,RSPR,I,UTC,31.61,6.10,0.51,325,D,DN,0,2020-01-01 13:20:16.130000+00:00,20200101132016
20200101132903,00,2020-01-01,13:29:03.460,17.9206,-66.8838,4,1.61,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,6.12,3.82,0.15,284,B,DN,0,2020-01-01 13:29:03.460000+00:00,20200101132903
20200101132937,00,2020-01-01,13:29:37.560,17.9070,-66.8053,7,2.50,Md,14,14,10,PRELIMINAR,RSPR,I,UTC,0.36,0.65,0.13,215,B,DN,0,2020-01-01 13:29:37.560000+00:00,20200101132937
20200101133131,00,2020-01-01,13:31:31.730,17.8946,-66.9120,6,0.00,Md,4,4,10,PRELIMINAR,RSPR,I,UTC,0.41,1.26,0.07,280,B,DN,0,2020-01-01 13:31:31.730000+00:00,20200101133131
20200101133247,00,2020-01-01,13:32:47.330,18.9761,-67.6920,26,2.65,Md,4,4,20,PRELIMINAR,RSPR,I,UTC,26.61,4.96,0.32,341,C,DN,0,2020-01-01 13:32:47.330000+00:00,20200101133247
20200101133533,00,2020-01-01,13:35:33.290,17.9055,-66.9033,11,1.89,Md,5,5,10,PRELIMINAR,RSPR,I,UTC,1.00,1.80,0.28,278,C,DN,0,2020-01-01 13:35:33.290000+00:00,20200101133533
20200101133603,00,2020-01-01,13:36:03.410,18.9243,-67.8250,23,2.60,Md,12,12,20,PRELIMINAR,RSPR,I,UTC,24.82,1.95,0.39,321,C,DN,0,2020-01-01 13:36:03.410000+00:00,20200101133603
20200101133826,00,2020-01-01,13:38:26.100,17.9046,-66.8530,6,1.57,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,0.35,1.46,0.01,309,B,DN,0,2020-01-01 13:38:26.100000+00:00,20200101133826
20200101134909,00,2020-01-01,13:49:09.200,17.8936,-66.9075,6,1.47,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,0.96,2.52,0.25,332,C,DN,0,2020-01-01 13:49:09.200000+00:00,20200101134909
20200101135556,00,2020-01-01,13:56:03.330,17.9068,-66.8723,6,2.72,Md,13,13,10,PRELIMINAR,RSPR,I,UTC,0.33,0.64,0.07,230,B,DN,0,2020-01-01 13:56:03.330000+00:00,20200101135603
20200101140119,00,2020-01-01,14:01:19.340,17.8808,-66.8250,9,1.77,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,10.64,1.35,0.12,333,C,DN,0,2020-01-01 14:01:19.340000+00:00,20200101140119
20200101140427,00,2020-01-01,14:04:27.010,18.9436,-67.5990,6,2.95,Md,5,5,22,PRELIMINAR,RSPR,I,UTC,3.44,2.77,0.22,318,C,DN,0,2020-01-01 14:04:27.010000+00:00,20200101140427
20200101140602,00,2020-01-01,14:06:02.650,17.8851,-66.9670,12,1.56,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,2.94,3.22,0.26,333,C,DN,0,2020-01-01 14:06:02.650000+00:00,20200101140602
20200101140951,00,2020-01-01,14:09:51.440,17.9351,-66.9188,7,0.00,Md,7,7,2,PRELIMINAR,RSPR,I,UTC,0.38,0.89,0.17,216,C,DN,0,2020-01-01 14:09:51.440000+00:00,20200101140951
20200101141314,00,2020-01-01,14:13:14.820,17.8858,-66.9306,10,1.94,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,2.47,1.38,0.08,333,B,DN,0,2020-01-01 14:13:14.820000+00:00,20200101141314
20200101141345,00,2020-01-01,14:13:45.040,17.8120,-67.0186,13,1.61,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,1.35,5.01,0.28,344,C,DN,0,2020-01-01 14:13:45.040000+00:00,20200101141345
20200101141451,00,2020-01-01,14:14:51.030,18.1578,-66.8495,23,1.99,Md,6,6,1,PRELIMINAR,RSPR,I,UTC,1.73,0.49,0.14,109,A,DN,0,2020-01-01 14:14:51.030000+00:00,20200101141451
20200101141622,00,2020-01-01,14:16:22.030,17.8695,-66.9491,7,1.95,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,0.52,1.52,0.11,335,B,DN,0,2020-01-01 14:16:22.030000+00:00,20200101141622
20200101142159,00,2020-01-01,14:21:59.280,17.8503,-66.8958,3,1.84,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,2.47,4.65,0.02,337,B,DN,0,2020-01-01 14:21:59.280000+00:00,20200101142159
20200101142321,00,2020-01-01,14:23:21.770,17.9338,-66.9003,5,2.55,Md,8,8,2,PRELIMINAR,RSPR,I,UTC,0.48,0.93,0.22,217,C,DN,0,2020-01-01 14:23:21.770000+00:00,20200101142321
20200101142932,00,2020-01-01,14:29:32.780,17.8820,-66.8590,16,1.85,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,3.86,2.17,0.12,333,B,DN,0,2020-01-01 14:29:32.780000+00:00,20200101142932
20200101143242,00,2020-01-01,14:32:42.170,17.8783,-66.9508,14,2.16,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,1.46,1.89,0.11,334,B,DN,0,2020-01-01 14:32:42.170000+00:00,20200101143242
20200101143523,00,2020-01-01,14:35:23.440,17.8903,-66.8493,18,2.24,Md,5,5,10,PRELIMINAR,RSPR,I,UTC,2.07,1.99,0.23,283,C,DN,0,2020-01-01 14:35:23.440000+00:00,20200101143523
20200101143750,00,2020-01-01,14:37:50.160,17.9158,-66.9160,5,1.94,Md,4,4,10,PRELIMINAR,RSPR,I,UTC,1.03,2.22,0.29,264,C,DN,0,2020-01-01 14:37:50.160000+00:00,20200101143750
20200101144145,00,2020-01-01,14:41:45.340,17.8205,-67.0088,6,1.54,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,0.56,1.99,0.10,344,B,DN,0,2020-01-01 14:41:45.340000+00:00,20200101144145
20200101144404,00,2020-01-01,14:44:04.840,17.8955,-66.8480,16,1.75,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,6.89,3.70,0.24,331,C,DN,0,2020-01-01 14:44:04.840000+00:00,20200101144404
20200101144724,00,2020-01-01,14:47:24.920,17.9048,-66.8800,5,2.19,Md,4,4,10,PRELIMINAR,RSPR,I,UTC,0.58,0.98,0.12,293,B,DN,0,2020-01-01 14:47:24.920000+00:00,20200101144724
20200101145807,00,2020-01-01,14:58:03.140,19.0531,-67.8450,11,3.31,Md,14,14,20,PRELIMINAR,RSPR,I,UTC,19.84,14.06,0.34,321,C,DN,0,2020-01-01 14:58:03.140000+00:00,20200101145803
20200101150101,00,2020-01-01,15:01:01.420,18.9600,-67.7255,24,0.00,Md,4,4,20,PRELIMINAR,RSPR,I,UTC,20.83,3.77,0.32,332,C,DN,0,2020-01-01 15:01:01.420000+00:00,20200101150101
20200101150230,00,2020-01-01,15:02:30.810,19.1471,-67.8625,50,2.86,Md,4,4,20,PRELIMINAR,RSPR,I,UTC,17.53,8.69,0.25,345,C,DN,0,2020-01-01 15:02:30.810000+00:00,20200101150230
20200101151310,00,2020-01-01,15:13:13.850,17.9411,-66.8578,9,2.48,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.42,0.64,0.17,205,C,DN,0,2020-01-01 15:13:13.850000+00:00,20200101151313
20200101151617,00,2020-01-01,15:16:17.900,17.9838,-66.9243,7,1.58,Md,4,4,2,PRELIMINAR,RSPR,I,UTC,1.35,2.28,0.30,162,C,DN,0,2020-01-01 15:16:17.900000+00:00,20200101151617
20200101151723,00,2020-01-01,15:17:23.940,17.9063,-66.8550,7,1.98,Md,6,6,10,PRELIMINAR,RSPR,I,UTC,0.42,1.03,0.14,230,B,DN,0,2020-01-01 15:17:23.940000+00:00,20200101151723
20200101152849,00,2020-01-01,15:28:49.530,18.6955,-67.1510,10,2.19,Md,3,3,12,PRELIMINAR,RSPR,I,UTC,2.48,16.56,0.60,351,D,DN,0,2020-01-01 15:28:49.530000+00:00,20200101152849
20200101153555,00,2020-01-01,15:35:55.470,19.3403,-67.1981,33,0.00,Md,4,4,14,PRELIMINAR,RSPR,I,UTC,17.77,17.32,0.29,357,D,DN,0,2020-01-01 15:35:55.470000+00:00,20200101153555
20200101154034,00,2020-01-01,15:40:34.870,17.8490,-66.8926,13,1.44,Md,3,3,10,PRELIMINAR,RSPR,I,UTC,2.32,5.11,0.09,337,C,DN,0,2020-01-01 15:40:34.870000+00:00,20200101154034
20200101154307,00,2020-01-01,15:43:07.530,17.9071,-66.8508,6,2.08,Md,6,6,10,PRELIMINAR,RSPR,I,UTC,0.48,1.02,0.16,230,C,DN,0,2020-01-01 15:43:07.530000+00:00,20200101154307
20200101155827,00,2020-01-01,15:58:27.170,18.9046,-67.6573,5,0.00,Md,5,5,22,PRELIMINAR,RSPR,I,UTC,31.61,6.64,0.88,328,D,DN,0,2020-01-01 15:58:27.170000+00:00,20200101155827
20200101160126,00,2020-01-01,16:01:26.570,19.1916,-67.6895,30,0.00,Md,5,5,20,PRELIMINAR,RSPR,I,UTC,31.02,9.51,0.50,336,C,DN,0,2020-01-01 16:01:26.570000+00:00,20200101160126
20200101160212,00,2020-01-01,16:02:12.480,18.0453,-66.8263,5,1.65,Md,3,3,2,PRELIMINAR,RSPR,I,UTC,5.58,2.62,0.06,314,B,DN,0,2020-01-01 16:02:12.480000+00:00,20200101160212
20200101161145,00,2020-01-01,16:11:45.880,17.8875,-66.8576,6,1.77,Md,4,4,10,PRELIMINAR,RSPR,I,UTC,0.48,1.04,0.13,308,B,DN,0,2020-01-01 16:11:45.880000+00:00,20200101161145
20200101161602,00,2020-01-01,16:16:02.760,17.9031,-66.9231,9,2.07,Md,8,8,10,PRELIMINAR,RSPR,I,UTC,1.34,0.93,0.19,235,C,DN,0,2020-01-01 16:16:02.760000+00:00,20200101161602
20200101161906,00,2020-01-01,16:19:06.260,17.8928,-66.8311,6,1.87,Md,5,5,10,PRELIMINAR,RSPR,I,UTC,0.97,2.42,0.43,282,C,DN,0,2020-01-01 16:19:06.260000+00:00,20200101161906
20200101162650,00,2020-01-01,16:26:50.240,17.9061,-66.9196,12,1.81,Md,6,6,10,PRELIMINAR,RSPR,I,UTC,1.75,1.95,0.31,233,C,DN,0,2020-01-01 16:26:50.240000+00:00,20200101162650
20200101162723,00,2020-01-01,16:27:23.190,17.9416,-66.8233,7,1.38,Md,4,4,2,PRELIMINAR,RSPR,I,UTC,0.51,1.41,0.18,324,C,DN,0,2020-01-01 16:27:23.190000+00:00,20200101162723
20200101162823,00,2020-01-01,16:28:23.400,17.9095,-66.8988,5,2.26,Md,8,8,10,PRELIMINAR,RSPR,I,UTC,0.44,0.88,0.15,230,B,DN,0,2020-01-01 16:28:23.400000+00:00,20200101162823
20200101163611,00,2020-01-01,16:36:11.810,17.9051,-66.9436,6,1.28,Md,4,4,10,PRELIMINAR,RSPR,I,UTC,0.50,1.38,0.09,262,B,DN,0,2020-01-01 16:36:11.810000+00:00,20200101163611
20200101163836,00,2020-01-01,16:38:36.410,17.9503,-66.9015,5,2.07,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,0.56,1.50,0.26,208,C,DN,0,2020-01-01 16:38:36.410000+00:00,20200101163836
20200101164105,00,2020-01-01,16:41:05.530,17.9253,-66.9248,3,1.33,Md,3,3,2,PRELIMINAR,RSPR,I,UTC,8.42,0.73,0.07,323,B,DN,0,2020-01-01 16:41:05.530000+00:00,20200101164105
20200101164207,00,2020-01-01,16:42:07.500,17.9045,-66.8965,7,1.69,Md,6,6,10,PRELIMINAR,RSPR,I,UTC,0.40,1.01,0.13,232,B,DN,0,2020-01-01 16:42:07.500000+00:00,20200101164207
20200101164440,00,2020-01-01,16:44:41.960,17.9048,-66.8283,7,2.33,Md,14,14,10,PRELIMINAR,RSPR,I,UTC,0.20,0.50,0.08,216,B,DN,0,2020-01-01 16:44:41.960000+00:00,20200101164441
20200101164652,00,2020-01-01,16:46:52.970,17.9630,-66.8348,8,1.87,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,0.81,0.97,0.21,203,C,DN,0,2020-01-01 16:46:52.970000+00:00,20200101164652
20200101165855,00,2020-01-01,16:58:55.670,17.9306,-66.9000,5,1.85,Md,7,7,2,PRELIMINAR,RSPR,I,UTC,0.34,0.74,0.09,218,B,DN,0,2020-01-01 16:58:55.670000+00:00,20200101165855
20200101170208,00,2020-01-01,17:02:08.670,18.7531,-67.3561,9,2.32,Md,6,6,22,PRELIMINAR,RSPR,I,UTC,0.60,0.79,0.08,287,B,DN,0,2020-01-01 17:02:08.670000+00:00,20200101170208
20200101170404,00,2020-01-01,17:04:06.750,17.9301,-66.8693,5,2.68,Md,14,14,2,PRELIMINAR,RSPR,I,UTC,0.54,0.96,0.31,209,C,DN,0,2020-01-01 17:04:06.750000+00:00,20200101170406
20200101170538,00,2020-01-01,17:05:38.600,17.9076,-66.9138,5,1.88,Md,9,9,10,PRELIMINAR,RSPR,I,UTC,0.53,1.06,0.18,232,C,DN,0,2020-01-01 17:05:38.600000+00:00,20200101170538
